Tahun,Provinsi,Kelompok Ikan,Hasil Tangkapan / Catch (Ton),Nilai (Rp. Juta),Effort (kapal),CPUE (Ton/Trip),C_MSY,E_MSY,TP_C,TP_E,Status
2024,MALUKU,CAKALANG,17689.67,635803,71201,0.2484469319251134,119279.7606260097,287853.9638280055,14.83040367214038,24.73511187865491,Underfishing
2024,MALUKU,MARLIN,800.49,8517,71201,0.01124267917585427,5145.194892289755,308283.3112478088,15.55801124656251,23.09596316187423,Underfishing
2024,MALUKU UTARA,TONGKOL,16546.94,336269,22022,0.7513822541095267,140680.4809856748,369573.9649557874,11.76207238137389,5.958753074674651,Underfishing
2024,MALUKU UTARA,TUNA,50671.84,1140935,22022,2.300964490055399,103635.2116050751,292761.4244455092,48.89442421664199,7.522165887022076,Underfishing
2024,MALUKU UTARA,TENGGIRI,4198.75,101682,22022,0.1906616111161566,45836.05364986922,323124.1115375772,9.160365401596872,6.815337888345415,Underfishing
2024,MALUKU UTARA,CAKALANG,25959.47,574130,22022,1.17879711197893,119279.7606260097,287853.9638280055,21.76351617722762,7.650407070009388,Underfishing
2024,MALUKU UTARA,MARLIN,0.28,6,22022,1.271455816910362e-05,5145.194892289755,308283.3112478088,0.00544197072922523,7.143429175865427,Underfishing
2024,NUSA TENGGARA BARAT,TONGKOL,15231.59,224916,35620,0.427613419427288,140680.4809856748,369573.9649557874,10.8270812647783,9.638124807915316,Underfishing
2024,NUSA TENGGARA BARAT,TUNA,1304.99,41749,35620,0.03663644020213364,103635.2116050751,292761.4244455092,1.259214874740598,12.16690350085035,Underfishing
2024,NUSA TENGGARA BARAT,TENGGIRI,988.82,38683,35620,0.02776024705221786,45836.05364986922,323124.1115375772,2.157297413851031,11.02362798941348,Underfishing
2024,NUSA TENGGARA BARAT,CAKALANG,3805.4,89451,35620,0.1068332397529478,119279.7606260097,287853.9638280055,3.190314920174486,12.37433020768933,Underfishing
2024,NUSA TENGGARA BARAT,MARLIN,52.57,1711,35620,0.001475856260527793,5145.194892289755,308283.3112478088,1.021730004412037,11.55430693144703,Underfishing
2024,NUSA TENGGARA TIMUR,TONGKOL,2163.95,48957,26946,0.08030691011652935,140680.4809856748,369573.9649557874,1.538202019809948,7.29109800881769,Underfishing
2024,NUSA TENGGARA TIMUR,TUNA,1515.28,61889,26946,0.05623394938024196,103635.2116050751,292761.4244455092,1.462128533856147,9.204081463613516,Underfishing
2024,NUSA TENGGARA TIMUR,TENGGIRI,504.39,18832,26946,0.01871854820752616,45836.05364986922,323124.1115375772,1.100421960086084,8.339210550329469,Underfishing
2024,NUSA TENGGARA TIMUR,CAKALANG,666.89,18378,26946,0.02474912788540043,119279.7606260097,287853.9638280055,0.5590973661415786,9.360996680976886,Underfishing
2024,PAPUA,TONGKOL,16586.29,423694,4390,3.778198177676538,140680.4809856748,369573.9649557874,11.79004356808316,1.187854236573505,Underfishing
2024,PAPUA,TUNA,45029.12,1563600,4390,10.25720273348519,103635.2116050751,292761.4244455092,43.44963386729352,1.499514496595537,Underfishing
2024,PAPUA,TENGGIRI,3062.37,172231,4390,0.6975785876993166,45836.05364986922,323124.1115375772,6.681138004141284,1.358611085725019,Underfishing
2024,PAPUA,CAKALANG,23908.61,713243,4390,5.446152619589977,119279.7606260097,287853.9638280055,20.0441465295719,1.525078877365417,Underfishing
2024,PAPUA,MARLIN,232.86,7808,4390,0.05304328018223235,5145.194892289755,308283.3112478088,4.525776085740667,1.424014807104224,Underfishing
2024,PAPUA BARAT,TONGKOL,9451.2,446306,6438,1.468033550792172,140680.4809856748,369573.9649557874,6.718202791020025,1.742005825754037,Underfishing
2024,PAPUA BARAT,TUNA,2732.27,128585,6438,0.4243973283628456,103635.2116050751,292761.4244455092,2.636430183991827,2.199060211636006,Underfishing
2024,PAPUA BARAT,TENGGIRI,7410.25,640399,6438,1.151017396707052,45836.05364986922,323124.1115375772,16.16685864059142,1.992423273325211,Underfishing
2024,PAPUA BARAT,CAKALANG,3978.58,136090,6438,0.6179838459148804,119279.7606260097,287853.9638280055,3.335503004968678,2.236550754550923,Underfishing
2024,PAPUA BARAT DAYA,TONGKOL,8560.15,264979,5423,1.578489765812281,140680.4809856748,369573.9649557874,6.084817126031622,1.467365267639662,Underfishing
2024,PAPUA BARAT DAYA,TUNA,6865.54,297976,5423,1.266004056795132,103635.2116050751,292761.4244455092,6.624717500614231,1.85236152962132,Underfishing
2024,PAPUA BARAT DAYA,TENGGIRI,16476.66,648731,5423,3.03829245804905,45836.05364986922,323124.1115375772,35.94694282771661,1.678302486990155,Underfishing
2024,PAPUA BARAT DAYA,CAKALANG,5774.06,172140,5423,1.064735386317536,119279.7606260097,287853.9638280055,4.840770948647368,1.883941401355958,Underfishing
2024,PAPUA BARAT DAYA,MARLIN,0.82,24,5423,0.0001512078185506177,5145.194892289755,308283.3112478088,0.01593719999273103,1.759096195655173,Underfishing
2024,PAPUA SELATAN,TONGKOL,12.39,62,2311,0.00536131544785807,140680.4809856748,369573.9649557874,0.008807191952422773,0.6253146106426809,Underfishing
2024,PAPUA SELATAN,TENGGIRI,474.83,12229,2311,0.2054651665945478,45836.05364986922,323124.1115375772,1.035931242307887,0.7152050613008016,Underfishing
2024,PAPUA TENGAH,TONGKOL,212.8,1649,889,0.2393700787401575,140680.4809856748,369573.9649557874,0.1512647657365267,0.2405472474519011,Underfishing
2024,PAPUA TENGAH,TUNA,961.61,33656,889,1.081676040494938,103635.2116050751,292761.4244455092,0.9278796126401786,0.3036602249370005,Underfishing
2024,PAPUA TENGAH,TENGGIRI,540.4,25424,889,0.6078740157480315,45836.05364986922,323124.1115375772,1.178984569936993,0.275126481824497,Underfishing
2024,PAPUA TENGAH,CAKALANG,1321.21,39636,889,1.486175478065242,119279.7606260097,287853.9638280055,1.107656481758484,0.3088371576259352,Underfishing
2024,PAPUA TENGAH,MARLIN,3.19,65,889,0.00358830146231721,5145.194892289755,308283.3112478088,0.06199959509367314,0.2883711078623361,Underfishing
2024,RIAU,TONGKOL,329.35,11527,30536,0.0107856300759759,140680.4809856748,369573.9649557874,0.2341120798652494,8.262486780867548,Underfishing
2024,RIAU,TENGGIRI,1816.99,71850,30536,0.05950320932669636,45836.05364986922,323124.1115375772,3.964106539100328,9.450238750273163,Underfishing
2024,SULAWESI BARAT,TONGKOL,11203.24,221807,12555,0.8923329350856233,140680.4809856748,369573.9649557874,7.963606551175213,3.397154883867961,Underfishing
2024,SULAWESI BARAT,TUNA,4025.23,163412,12555,0.3206077260055755,103635.2116050751,292761.4244455092,3.88403703495973,4.288474830240766,Underfishing
2024,SULAWESI BARAT,TENGGIRI,3553.41,120453,12555,0.2830274790919952,45836.05364986922,323124.1115375772,7.752434420169893,3.885503913730664,Underfishing
2024,SULAWESI BARAT,CAKALANG,10882.51,281657,12555,0.8667869374751095,119279.7606260097,287853.9638280055,9.123517638605152,4.361586629914079,Underfishing
2024,SULAWESI BARAT,MARLIN,1638.04,49141,12555,0.1304691358024691,5145.194892289755,308283.3112478088,31.83630619035748,4.072552597538391,Underfishing
2024,SULAWESI SELATAN,TONGKOL,45177.02,1242840,69486,0.6501600322367095,140680.4809856748,369573.9649557874,32.11321121698488,18.80164908486254,Underfishing
2024,SULAWESI SELATAN,TUNA,18761.31,648880,69486,0.2700012952249374,103635.2116050751,292761.4244455092,18.10321965809664,23.73468435317482,Underfishing
2024,SULAWESI SELATAN,TENGGIRI,11549.81,356345,69486,0.1662177992689175,45836.05364986922,323124.1115375772,25.19808988842336,21.50443050175141,Underfishing
2024,SULAWESI SELATAN,CAKALANG,23608.28,591197,69486,0.3397559220562416,119279.7606260097,287853.9638280055,19.79236030999551,24.13932366118755,Underfishing
2024,SULAWESI SELATAN,MARLIN,311.88,8230,69486,0.004488386149728003,5145.194892289755,308283.3112478088,6.061577967967017,22.53965669395083,Underfishing
2024,SULAWESI TENGAH,TONGKOL,44192.41,959140,128660,0.3434821234260843,140680.4809856748,369573.9649557874,31.41332023488036,34.81305833201528,Underfishing
2024,SULAWESI TENGAH,TUNA,5800.3,213281,128660,0.04508238768848127,103635.2116050751,292761.4244455092,5.596842916771693,43.94704672710291,Underfishing
2024,SULAWESI TENGAH,TENGGIRI,3782.7,124392,128660,0.02940074615265039,45836.05364986922,323124.1115375772,8.252673820689607,39.81751760578155,Underfishing
2024,SULAWESI TENGAH,CAKALANG,24572.83,558731,128660,0.1909904399191668,119279.7606260097,287853.9638280055,20.60100546063784,44.69627525326527,Underfishing
2024,SULAWESI TENGAH,MARLIN,4.19,126,128660,3.256645422042593e-05,5145.194892289755,308283.3112478088,0.0814352048409061,41.73433828747824,Underfishing
2024,SULAWESI TENGGARA,TONGKOL,16749.49,300130,56335,0.2973194284192776,140680.4809856748,369573.9649557874,11.90605113278335,15.24322742992446,Underfishing
2024,SULAWESI TENGGARA,TUNA,16185.73,454090,56335,0.2873121505280909,103635.2116050751,292761.4244455092,15.61798326005191,19.24263078945548,Underfishing
2024,SULAWESI TENGGARA,TENGGIRI,6056.03,244268,56335,0.107500310641697,45836.05364986922,323124.1115375772,13.21237217815605,17.43447733811366,Underfishing
2024,SULAWESI TENGGARA,CAKALANG,19975.35,421037,56335,0.3545815212567675,119279.7606260097,287853.9638280055,16.74663823532544,19.57068759826441,Underfishing
2024,SULAWESI TENGGARA,MARLIN,838.71,18282,56335,0.01488790272477146,5145.194892289755,308283.3112478088,16.30084025110176,18.27377543467346,Underfishing
2024,SULAWESI UTARA,TONGKOL,39268.83,732414,48494,0.8097667752711676,140680.4809856748,369573.9649557874,27.91348858410475,13.12159529576208,Underfishing
2024,SULAWESI UTARA,TUNA,54990.82,2313896,48494,1.133971625355714,103635.2116050751,292761.4244455092,53.06190738487098,16.56434077401001,Uncertain
2024,SULAWESI UTARA,TENGGIRI,2344.79,60512,48494,0.04835216727842619,45836.05364986922,323124.1115375772,5.115601831499929,15.00785557884945,Underfishing
2024,SULAWESI UTARA,CAKALANG,70154.6,1742408,48494,1.446665566874253,119279.7606260097,287853.9638280055,58.81517504043544,16.84673692003611,Uncertain
2024,SULAWESI UTARA,MARLIN,5012.37,196706,48494,0.1033606219326102,5145.194892289755,308283.3112478088,97.41846722873808,15.73033577578867,Growth Overfishing
2024,SUMATERA BARAT,TONGKOL,28805.47,657976,21016,1.370644746859536,140680.4809856748,369573.9649557874,20.4758114261304,5.686547753036167,Underfishing
2024,SUMATERA BARAT,TUNA,4274.83,173675,21016,0.2034083555386372,103635.2116050751,292761.4244455092,4.124881817475499,7.178541380512939,Underfishing
2024,SUMATERA BARAT,TENGGIRI,6560.4,368228,21016,0.3121621621621621,45836.05364986922,323124.1115375772,14.31275050446826,6.5040024094754,Underfishing
2024,SUMATERA BARAT,CAKALANG,14110.48,421858,21016,0.6714160639512752,119279.7606260097,287853.9638280055,11.82973534315018,7.30092430221221,Underfishing
2024,SUMATERA BARAT,MARLIN,1137.78,29414,21016,0.05413875142748382,5145.194892289755,308283.3112478088,22.11344805820672,6.817105964943594,Underfishing
2024,SUMATERA SELATAN,TONGKOL,3212.05,149025,35892,0.0894920873732308,140680.4809856748,369573.9649557874,2.283223640902306,9.711723065853354,Underfishing
2024,SUMATERA SELATAN,TENGGIRI,5343.21,267776,35892,0.1488691073219659,45836.05364986922,323124.1115375772,11.65722084369549,11.10780617057913,Underfishing
2024,SUMATERA UTARA,TONGKOL,25495.11,638310,48494,0.525737410813709,140680.4809856748,369573.9649557874,18.12270602244821,13.12159529576208,Underfishing
2024,SUMATERA UTARA,TUNA,5758.86,143798,48494,0.1187540726687838,103635.2116050751,292761.4244455092,5.556856507366831,16.56434077401001,Underfishing
2024,SUMATERA UTARA,TENGGIRI,12047.38,550671,48494,0.248430321276859,45836.05364986922,323124.1115375772,26.28363273162016,15.00785557884945,Underfishing
2024,SUMATERA UTARA,CAKALANG,16924.16,323858,48494,0.3489949272074896,119279.7606260097,287853.9638280055,14.18862673028334,16.84673692003611,Underfishing
2024,SUMATERA UTARA,MARLIN,231.3,6077,48494,0.004769662226254794,5145.194892289755,308283.3112478088,4.495456534534984,15.73033577578867,Underfishing
